gender,name,frequency
F,Aurora,810
F,Georgia,810
F,Rylie,810
F,Clarissa,808
F,Madalyn,808
F,Angie,803
F,Dana,800
F,Stella,797
F,Anne,796
F,Ashlee,793
F,Ciara,791
F,Tatum,788
F,Genevieve,787
F,Kyleigh,787
F,Lexi,787
F,Iris,786
F,Rosa,786
F,Amari,784
F,Marisol,784
F,Helen,783
F,Izabella,779
F,Haleigh,771
F,Kassidy,770
F,Raquel,770
F,Alina,768
F,Kamryn,763
F,Brittney,758
F,Tiana,758
F,Tabitha,755
F,Marina,752
F,Noelle,750
F,Ivy,749
F,Brooklynn,748
F,Sage,748
F,Viviana,748
F,Virginia,742
F,Linda,741
F,India,740
F,Hallie,739
F,Krystal,736
F,Madisyn,728
F,Jaiden,727
F,Skye,727
F,Anahi,726
F,Paulina,725
F,Kristin,716
F,Tania,716
F,Francesca,715
F,Deanna,714
F,Gloria,712
F,Elisabeth,709
F,Jenny,709
F,Amya,706
F,Malia,706
F,Jane,704
F,Madyson,703
F,Teresa,703
F,Carolyn,701
F,Alice,700
F,Nayeli,699
F,Cora,695
F,Baylee,694
F,Itzel,694
F,Phoebe,689
F,Ainsley,686
F,Laci,686
F,Alisha,685
F,Kaitlynn,680
F,Krista,680
F,Kaylin,677
F,Kiera,676
F,Alyson,675
F,Whitney,675
F,Dominique,673
F,Pamela,673
F,Regan,669
F,Ellen,668
F,Kaleigh,668
F,Justice,666
F,Renee,665
F,Taryn,662
F,Emilie,660
F,Karissa,660
F,Samara,656
F,Monique,654
F,Tamia,654
F,Valentina,654
F,Elaina,650
F,Carissa,648
F,Carla,648
F,Cheyanne,643
F,Sarai,642
F,Gina,641
F,Gillian,638
F,Macie,637
F,Jaqueline,636
F,Martha,636
F,Mckayla,636
F,Destinee,634
F,Ashton,631
F,Lucia,626
F,Abbey,625
F,Joselyn,625
F,Cadence,620
F,Jessie,618
F,Nyla,615
F,Ryleigh,615
F,Yasmine,615
F,Anika,612
F,Tia,612
F,Isabela,610
F,Janelle,606
F,Kiersten,602
F,Miracle,600
F,Ryan,598
F,Anya,596
F,Hailie,594
F,Dulce,593
F,Meagan,589
F,Alanna,587
F,Kailee,584
F,Joy,583
F,Kaley,578
F,Liberty,578
F,Fernanda,576
F,Tamara,575
F,Lana,573
F,Marie,573
M,Jacob,29652
M,Michael,27126
M,Joshua,25103
M,Matthew,24010
M,Andrew,22162
M,Joseph,21385
M,Ethan,21361
M,Daniel,21067
M,Christopher,20753
M,Anthony,20149
M,William,19998
M,Nicholas,19696
M,Ryan,19578
M,David,18638
M,Tyler,18185
M,Alexander,17713
M,John,17246
M,James,16895
M,Dylan,15703
M,Zachary,15540
M,Brandon,15245
M,Jonathan,14993
M,Samuel,14681
M,Benjamin,14082
M,Christian,13906
M,Nathan,13667
M,Justin,13654
M,Logan,13185
M,Gabriel,12520
M,Jose,12394
M,Noah,11841
M,Kevin,11733
M,Austin,11690
M,Caleb,11643
M,Robert,11397
M,Thomas,10934
M,Elijah,10665
M,Jordan,10329
M,Aidan,10067
M,Cameron,9965
M,Hunter,9900
M,Jason,9822
M,Connor,9670
M,Evan,9444
M,Jack,9316
M,Luke,9303
M,Angel,9161
M,Isaac,8942
M,Isaiah,8900
M,Aaron,8874
M,Gavin,8764
M,Jackson,8713
M,Kyle,8651
M,Mason,7897
M,Juan,7830
M,Eric,7787
M,Charles,7694
M,Adam,7690
M,Brian,7672
M,Luis,7583
M,Sean,7102
M,Alex,6794
M,Nathaniel,6666
M,Bryan,6618
M,Ian,6466
M,Carlos,6218
M,Jesus,6162
M,Adrian,6110
M,Cole,5899
M,Steven,5860
M,Lucas,5755
M,Owen,5701
M,Aiden,5684
M,Devin,5646
M,Jayden,5547
M,Timothy,5486
M,Julian,5410
M,Cody,5400
M,Blake,5275
M,Seth,5255
M,Dominic,5219
M,Jaden,5182
M,Diego,5119
M,Hayden,5101
M,Xavier,5066
M,Richard,5054
M,Chase,5014
M,Colin,4876
M,Carson,4861
M,Jeremiah,4855
M,Patrick,4789
M,Antonio,4716
M,Sebastian,4649
M,Jesse,4606
M,Miguel,4591
M,Victor,4435
M,Landon,4411
M,Jake,4405
M,Trevor,4386
M,Alejandro,4317
M,Ashton,4215
M,Carter,4171
M,Bryce,4127
M,Riley,4077
M,Mark,4033
M,Garrett,3981
M,Jared,3942
M,Jeremy,3888
M,Wyatt,3699
M,Brayden,3672
M,Kenneth,3643
M,Tristan,3634
M,Caden,3629
M,Liam,3565
M,Jorge,3483
M,Henry,3478
M,Vincent,3418
M,Kaleb,3403
M,Marcus,3395
M,Tanner,3390
M,Kaden,3337
M,Oscar,3301
M,Paul,3252
M,Joel,3245
M,Parker,3186
M,Dakota,3160
M,Ivan,3143
M,Stephen,3142
M,Eduardo,3121
M,Edward,3114
M,Alan,3098
M,Maxwell,3086
M,Collin,3006
M,Nicolas,3003
M,Colton,2953
M,Gage,2939
M,Grant,2917
M,George,2910
M,Spencer,2908
M,Jeffrey,2884
M,Brendan,2867
M,Brady,2865
M,Dalton,2857
M,Shane,2816
M,Cristian,2805
M,Peter,2804
M,Francisco,2768
M,Ricardo,2762
M,Derek,2754
M,Alexis,2721
M,Omar,2704
M,Josiah,2684
M,Conner,2677
M,Preston,2640
M,Jalen,2620
M,Shawn,2576
M,Fernando,2554
M,Erik,2550
M,Travis,2541
M,Devon,2527
M,Javier,2502
M,Max,2460
M,Damian,2454
M,Jonah,2431
M,Bradley,2394
M,Cooper,2368
M,Levi,2368
M,Mario,2358
M,Cesar,2357
M,Braden,2353
M,Andres,2327
M,Edgar,2319
M,Micah,2286
M,Manuel,2248
M,Nolan,2217
M,Donovan,2211
M,Giovanni,2201
M,Johnathan,2196
M,Trenton,2181
M,Edwin,2171
M,Colby,2170
M,Emmanuel,2131
M,Clayton,2130
M,Wesley,2123
M,Gregory,2109
M,Erick,2094
M,Raymond,2052
M,Dillon,2011
M,Hector,1998
M,Eli,1990
M,Sergio,1985
M,Marco,1959
M,Ty,1936
M,Malachi,1919
M,Abraham,1895
M,Mitchell,1891
M,Damien,1890
M,Martin,1888
M,Corey,1887
M,Roberto,1873
M,Ayden,1830
M,Taylor,1829
M,Jaylen,1814
M,Dawson,1805
M,Dominick,1780
M,Scott,1771
M,Dustin,1769
M,Peyton,1768
M,Andre,1754
M,Elias,1711
M,Leonardo,1708
M,Harrison,1697
M,Josue,1674
M,Bryson,1658
M,Ruben,1655
M,Andy,1636
M,Brett,1614
M,Jakob,1607
M,Avery,1596
M,Zane,1590
M,Cade,1576
M,Drew,1572
M,Calvin,1566
M,Pedro,1559
M,Griffin,1536
M,Alec,1526
M,Trey,1516
M,Miles,1511
M,Malik,1506
M,Frank,1500
M,Skyler,1486
M,Brody,1463
M,Phillip,1455
M,Xander,1424
M,Simon,1421
M,Rafael,1411
M,Ronald,1405
M,Raul,1401
M,Gerardo,1398
M,Chance,1392
M,Marcos,1379
M,Trent,1379
M,Brock,1378
M,Derrick,1378
M,Oliver,1374
M,Johnny,1369
M,Israel,1368
M,Enrique,1355
M,Jace,1329
M,Allen,1318
M,Keith,1313
M,Dante,1310
M,Donald,1308
M,Camden,1294
M,Darius,1289
M,Troy,1284
M,Armando,1278
M,Yahir,1274
M,Keegan,1271
M,Chandler,1270
M,Payton,1268
M,Jaime,1261
M,Casey,1253
M,Kai,1217
M,Kobe,1213
M,Brenden,1184
M,Gustavo,1170
M,Zackary,1169
M,Lance,1167
M,Angelo,1159
M,Julio,1158
M,Fabian,1147
M,Drake,1130
M,Lane,1129
M,Myles,1128
M,Brennan,1127
M,Alberto,1126
M,Jimmy,1126
M,Mathew,1125
M,Corbin,1112
M,Kameron,1110
M,Dennis,1109
M,Louis,1103
M,Jaxon,1098
M,Leo,1095
M,Jerry,1088
M,Kyler,1087
M,Danny,1083
M,Philip,1074
M,Quinn,1073
M,Saul,1072
M,Jonathon,1071
M,Emanuel,1051
M,Roman,1048
M,Tucker,1040
M,Tyson,1039
M,Grayson,1025
M,Damon,1022
M,Pablo,1021
M,Cayden,1013
M,Braxton,1004
M,Tony,1000
M,Arturo,986
M,Landen,980
M,Bryant,977
M,Darren,977
M,Douglas,976
M,Jaiden,973
M,Theodore,964
M,Lorenzo,963
M,Lukas,961
M,Emilio,957
M,Zander,957
M,Albert,953
M,Larry,950
M,Camron,943
M,Randy,936
M,Alfredo,932
M,Santiago,928
M,Cory,924
M,Aden,921
M,Marc,919
M,Ezekiel,912
M,Gary,912
M,Nickolas,911
M,Curtis,907
M,Joe,899
M,Jayson,894
M,Zion,879
M,Braeden,876
M,Mateo,876
M,Ismael,871
M,Marvin,869
M,Chad,861
M,Ernesto,854
M,Salvador,853
M,Tristen,851
M,Esteban,843
M,Quentin,835
M,Amir,819
M,Lawrence,817
M,Ramon,814
M,Russell,811
M,Ali,810
M,Jay,810
M,Axel,808
M,Brayan,806
M,Marshall,799
M,Ricky,799
M,Moises,797
M,Arthur,795
M,Nikolas,795
M,Kristopher,784
M,Carl,775
M,Walter,775
M,Micheal,771
M,Bailey,760
M,Maurice,757
M,Reece,757
M,Abel,755
M,Morgan,748
M,Rodrigo,736
M,Keaton,735
M,Isiah,734
M,Hugo,727
M,Kayden,725
M,Kaiden,711
M,Charlie,709
M,Reese,709
M,Davis,704
M,Maximus,704
M,Jadon,702
M,Orlando,702
M,Jeffery,697
M,Jon,692
M,Felix,690
M,Kade,690
M,Mekhi,688
M,Rodney,688
M,Zachariah,688
M,Shaun,687
M,Brent,685
M,Dean,685
M,Dallas,684
M,Mauricio,684
M,Zachery,681
M,Julius,679
M,Chris,678
M,Eddie,673
M,Tommy,670
M,Hudson,669
M,Terry,667
M,Justice,666
M,Roger,664
M,Branden,662
M,Graham,662
M,Jamal,655
M,Melvin,655
M,Issac,653
M,Ezra,650
M,Conor,648
M,Quinton,645
M,Kelvin,644
M,Tate,644
M,Deandre,641
M,Jaylin,637
M,Weston,636
M,Skylar,632
M,Adan,629
M,Jessie,627
M,Asher,626
M,Allan,625
M,Kody,625
M,Walker,625
M,Holden,619
M,Jarrett,616
M,Tyrese,615
M,Harley,614
M,Amari,613
M,Beau,612
M,Elliot,612
M,Nelson,612
M,Declan,611
M,Craig,607
M,Rylan,603
M,Billy,601
M,Jaylon,601
M,Guillermo,595
M,Bennett,594
M,Brendon,592
M,Emiliano,590
M,Frederick,587
M,Toby,582
M,Nasir,581
M,Uriel,581
M,Sam,577
M,Dane,574
M,Kristian,573
M,Jermaine,572
M,Roy,570
M,Sawyer,570
M,Zackery,570
M,Felipe,563
M,Jude,563
M,Rene,563
M,Javon,562
M,Silas,562
M,Steve,562
M,Dorian,560
M,Trevon,560
M,Bobby,559
M,Joaquin,559
M,Willie,558
M,Desmond,556
M,Demetrius,554
M,Jaheim,552
M,Terrance,552
M,Jonas,550
M,Reid,550
M,Quincy,548
M,Khalil,546
M,Osvaldo,546
M,Luca,544
M,Kolby,543
M,Ahmad,542
M,Franklin,539
M,Nathanael,537
M,Tomas,537
M,Marquis,534
M,Noe,534
M,Johnathon,533
M,Damion,531
M,Reginald,531
M,Gerald,529
M,Jaydon,527
M,Kendrick,527
M,Kenny,527
M,Blaine,519
M,Clay,519
M,Devan,519
M,Jamari,519
M,Terrell,516
M,Noel,514
M,Pierce,512
M,Cyrus,510
M,Bruce,509
M,Malcolm,507
M,Adolfo,505
M,Rogelio,505
M,Easton,504
M,Moses,503
M,Byron,502
M,Warren,501
M,Joey,496
M,Solomon,496
M,Trace,496
M,Leon,495
M,Tobias,495
M,Rodolfo,494
M,Kendall,493
