gender,name,frequency
F,Gwendolyn,1535
F,Ida,1477
F,Faye,1468
F,Victoria,1468
F,Harriet,1444
F,Paulette,1440
F,Rosalie,1425
F,Gayle,1423
F,Andrea,1419
F,Rachel,1371
F,Caroline,1353
F,Jackie,1351
F,Minnie,1347
F,Alma,1337
F,Emily,1336
F,Lucy,1316
F,Jessie,1313
F,Lynne,1311
F,Vicki,1310
F,Vera,1266
F,Elsie,1245
F,Veronica,1239
F,Mattie,1218
F,Penny,1203
F,Marianne,1201
F,Teresa,1194
F,Patty,1186
F,Stella,1182
F,Rosemarie,1172
F,Bessie,1148
F,Leslie,1137
F,Carrie,1136
F,Rosie,1128
F,Madeline,1107
F,Regina,1084
F,Johnnie,1080
F,Nellie,1079
F,Janie,1065
F,Leona,1061
F,Agnes,1054
F,Velma,1045
F,Dixie,1044
F,Jeannette,1037
F,Carmen,1036
F,Dora,1022
F,Bonita,1014
F,Claire,1002
F,Lana,999
F,Geneva,995
F,Michele,958
F,Alberta,957
F,Valerie,955
F,Jacquelyn,942
F,Nina,939
F,Angela,933
F,Deloris,929
F,Terry,923
F,Susie,907
F,Naomi,904
F,Viola,893
F,Myra,886
F,Verna,881
F,Pearl,879
F,Mae,876
F,Cora,874
F,Sharron,870
F,Gertrude,867
F,Lydia,864
F,Ernestine,861
F,Nora,856
F,Marguerite,846
F,Myrtle,843
F,Cecilia,842
F,Myrna,839
F,Lola,825
F,Hattie,821
F,Jill,811
F,Antoinette,800
F,Stephanie,800
F,Ramona,795
F,Beth,785
F,Deborah,785
F,Eunice,785
F,Sandy,784
F,Bettie,782
F,Cecelia,782
F,Lula,782
F,Lena,776
F,Irma,773
F,Dianna,771
F,Bette,769
F,Colleen,768
F,Dawn,765
F,Sondra,762
F,Daisy,760
F,Saundra,746
F,Bettye,743
F,Erma,719
F,Eloise,714
F,Iris,711
F,Violet,711
F,Miriam,708
F,Hilda,703
F,Jennie,703
F,Toni,696
F,Marcella,695
F,Olivia,694
F,Fannie,692
F,Della,681
F,Betsy,665
F,Ada,658
F,Bernadette,655
F,Henrietta,655
F,Janis,651
F,Penelope,643
F,Carla,642
F,Flora,642
F,Jan,641
F,Katie,637
F,Mamie,632
F,Jerry,626
F,Cathy,606
F,Genevieve,603
F,Frankie,597
F,Lee,597
F,Melba,597
F,Sheryl,588
F,Christina,580
F,Jimmie,578
F,Faith,570
F,Maggie,566
F,Amelia,560
F,Renee,557
F,Roseann,555
F,Nadine,554
F,Freda,552
F,Becky,551
F,Camille,546
F,Mable,540
F,Laverne,536
F,Muriel,530
F,Francine,529
F,Reba,529
F,Sonja,525
F,Sallie,523
F,Rosalind,516
F,Joanna,514
F,Melinda,510
F,Trudy,505
F,Beulah,503
F,Glenna,500
F,Nelda,500
F,Susanne,492
F,Shelby,491
F,Gay,487
F,Lila,487
F,Claudette,481
F,Vickie,481
F,Mabel,478
F,Eula,476
F,Inez,476
F,Kaye,475
F,Yolanda,475
F,Fay,471
F,Natalie,467
F,Rochelle,465
F,Amy,464
F,Denise,462
F,Helene,462
F,Lou,456
F,Wendy,455
F,Gretchen,448
F,Ina,448
F,Earnestine,447
F,Dale,445
F,Guadalupe,442
F,Lorna,441
F,Margo,441
F,Rosetta,441
F,Winifred,438
F,Opal,436
F,Nettie,434
F,Lenora,433
F,Sadie,433
F,Blanche,429
F,Patti,429
F,Polly,427
F,Gale,425
F,Etta,419
F,Dana,417
F,Ollie,416
F,Lorene,408
F,Jeannie,407
F,Melanie,407
F,Gracie,406
F,Judi,406
F,Celia,405
F,Noreen,400
F,Earlene,399
F,Jewel,399
F,Dona,397
F,Ora,396
F,Alicia,394
F,Beverley,394
F,Rena,389
F,Molly,386
F,Gwen,384
F,Judie,378
F,Tommie,376
F,Ruthie,374
F,Vicky,374
F,Marylou,373
F,Estelle,370
F,Jewell,370
F,Michelle,370
F,Estella,368
F,Adele,367
F,Darla,365
F,Edwina,364
F,Willa,364
F,Adrienne,363
F,Marilynn,361
F,Tina,360
F,Mona,359
F,Olga,359
F,Doreen,357
F,Isabel,356
F,Arleen,353
F,Lupe,353
F,Dorthy,351
F,Essie,350
F,Lela,345
F,Harriett,344
F,Lenore,344
F,Janette,343
F,Earline,342
F,Jennifer,337
F,Dorothea,335
F,Ola,335
F,Lucinda,334
F,Pearlie,334
F,Diann,333
F,Robin,333
F,Josie,331
F,Meredith,327
F,Eddie,324
F,Marva,322
F,Bernadine,321
F,Jayne,321
F,Holly,318
F,Lavonne,316
F,Ginger,313
F,Francis,312
F,Rosanne,311
F,Maryanne,309
F,Robbie,309
F,Carlene,308
F,Eugenia,308
F,Leah,308
F,Rhoda,306
F,Delia,305
F,Margarita,302
F,Corinne,300
F,Fern,300
F,Laurel,299
F,Monica,299
F,Elva,298
F,Hope,295
F,Lizzie,294
F,Jenny,293
F,Nola,291
F,Johanna,289
F,Cornelia,288
F,Addie,287
F,Iva,287
F,Leola,287
F,Sybil,287
F,Marlys,285
F,Amanda,284
F,Lottie,284
F,Melva,283
F,Rae,283
F,Pam,282
F,Cecile,280
F,Katharine,280
F,Mavis,280
F,Dottie,278
F,Lora,278
F,Lynette,276
F,Clarice,274
F,Imogene,273
F,Ilene,272
F,James,272
F,Carolee,266
F,Nita,265
F,Angelina,264
F,Jeanie,262
F,Sonia,262
F,Laurie,258
F,Ruthann,258
F,Jannie,257
F,Jeannine,257
F,Freddie,256
F,Queen,255
F,Kathie,254
F,Sherrie,254
F,Rosalyn,251
F,Gerry,250
F,Robert,250
F,Cleo,244
F,Elnora,244
F,Elvira,244
F,Antonia,243
F,Mollie,242
F,Cassandra,241
F,Alta,239
F,Cindy,237
F,Maryellen,237
F,Bennie,236
F,Karin,236
F,Carolann,235
F,Virgie,235
F,Dolly,234
F,Candace,233
F,Therese,233
F,Merle,232
F,Effie,230
F,Joe,230
F,Margery,230
F,John,229
F,Angie,228
F,Aurora,228
F,Arline,227
F,Darleen,227
F,Delois,226
F,Millie,226
F,Elena,225
F,Nell,225
F,Alyce,224
F,Marietta,221
M,James,80275
M,Robert,74888
M,John,68928
M,William,55901
M,Richard,46337
M,David,37240
M,Charles,36628
M,Thomas,32874
M,Ronald,29238
M,Michael,24745
M,Donald,24420
M,Larry,22978
M,Joseph,22826
M,George,21693
M,Kenneth,19112
M,Gary,17868
M,Jerry,17733
M,Edward,17713
M,Paul,17250
M,Dennis,14114
M,Frank,12246
M,Raymond,11392
M,Gerald,11367
M,Roger,10771
M,Daniel,9169
M,Walter,9037
M,Harold,8671
M,Douglas,8236
M,Stephen,7931
M,Arthur,7785
M,Henry,7630
M,Lawrence,7582
M,Carl,7472
M,Jack,7398
M,Joe,7308
M,Willie,7180
M,Billy,7013
M,Roy,6931
M,Peter,6878
M,Ralph,6771
M,Wayne,6762
M,Jimmy,6444
M,Albert,6305
M,Anthony,6202
M,Fred,6168
M,Bobby,6123
M,Eugene,5901
M,Howard,5739
M,Terry,5736
M,Harry,5720
M,Bruce,5430
M,Johnny,5381
M,Louis,5033
M,Stanley,4699
M,Leonard,4616
M,Norman,4522
M,Philip,4473
M,Steven,4268
M,Dale,4234
M,Earl,4186
M,Ernest,4172
M,Samuel,4142
M,Melvin,4069
M,Francis,4068
M,Bill,3989
M,Marvin,3938
M,Alan,3855
M,Clarence,3854
M,Patrick,3848
M,Frederick,3840
M,Ronnie,3826
M,Don,3816
M,Russell,3752
M,Leroy,3740
M,Jim,3682
M,Allen,3626
M,Tommy,3612
M,Alfred,3445
M,Andrew,3349
M,Eddie,3281
M,Phillip,3251
M,Barry,3192
M,Martin,3079
M,Ray,3064
M,Glenn,3053
M,Herbert,3044
M,Tom,2910
M,Danny,2898
M,Gene,2866
M,Mike,2803
M,Lee,2789
M,Bernard,2744
M,Steve,2685
M,Clifford,2666
M,Jimmie,2629
M,Theodore,2616
M,Victor,2616
M,Gordon,2608
M,Timothy,2578
M,Curtis,2526
M,Mark,2520
M,Warren,2479
M,Leon,2452
M,Lloyd,2443
M,Jesse,2426
M,Vincent,2420
M,Edwin,2388
M,Keith,2382
M,Jerome,2308
M,Bob,2275
M,Harvey,2244
M,Floyd,2226
M,Alvin,2203
M,Clyde,2195
M,Lewis,2181
M,Jeffrey,2171
M,Vernon,2093
M,Rodney,1984
M,Franklin,1973
M,Brian,1950
M,Leslie,1917
M,Charlie,1835
M,Gilbert,1816
M,Jackie,1779
M,Lester,1764
M,Calvin,1760
M,Jon,1752
M,Joel,1745
M,Herman,1727
M,Benjamin,1719
M,Arnold,1704
M,Cecil,1697
M,Leo,1694
M,Jay,1673
M,Johnnie,1655
M,Allan,1639
M,Chester,1630
M,Duane,1622
M,Dan,1538
M,Darrell,1529
M,Milton,1508
M,Dean,1502
M,Freddie,1495
M,Lonnie,1462
M,Tony,1455
M,Glen,1445
M,Lynn,1442
M,Nicholas,1433
M,Manuel,1430
M,Roland,1384
M,Jose,1373
M,Claude,1364
M,Sam,1322
M,Elmer,1311
M,Wesley,1267
M,Wallace,1254
M,Ted,1236
M,Dwight,1234
M,Willard,1231
M,Hugh,1206
M,Eric,1169
M,Neil,1154
M,Gregory,1134
M,Craig,1132
M,Maurice,1105
M,Jessie,1100
M,Dave,1089
M,Edgar,1082
M,Oscar,1074
M,Marion,1066
M,Randall,1027
M,Marshall,1020
M,Sidney,1016
M,Everett,1002
M,Virgil,992
M,Benny,960
M,Earnest,940
M,Alexander,925
M,Stuart,924
M,Donnie,920
M,Morris,914
M,Karl,907
M,Sammy,899
M,Christopher,888
M,Lyle,884
M,Max,875
M,Clifton,858
M,Dick,855
M,Bennie,850
M,Luther,843
M,Nathaniel,840
M,Ben,835
M,Juan,835
M,Garry,830
M,Carroll,825
M,Guy,823
M,Matthew,822
M,Kent,813
M,Wendell,812
M,Lowell,807
M,Homer,802
M,Fredrick,796
M,Nelson,794
M,Delbert,787
M,Gerard,770
M,Clayton,766
M,Hubert,757
M,Willis,752
M,Otis,742
M,Clinton,710
M,Carlos,698
M,Perry,690
M,Horace,683
M,Loren,678
M,Leland,676
M,Malcolm,673
M,Oliver,668
M,Wilbur,667
M,Edmund,666
M,Randolph,665
M,Rudolph,664
M,Alex,660
M,Alton,658
M,Micheal,657
M,Laurence,648
M,Pete,640
M,Kevin,639
M,Troy,633
M,Mack,627
M,Terrence,627
M,Jerald,623
M,Ira,618
M,Tim,618
M,Rex,615
M,Archie,614
M,Reginald,613
M,Salvatore,613
M,Julius,611
M,Roosevelt,611
M,Wilbert,608
M,Byron,588
M,Randy,584
M,Ross,584
M,Nathan,581
M,Jonathan,575
M,Myron,575
M,Antonio,567
M,Dewey,566
M,Tommie,562
M,Jesus,560
M,Woodrow,559
M,Nick,558
M,Julian,554
M,Rudy,554
M,Aaron,551
M,Jan,551
M,Carlton,548
M,Ivan,547
M,Winston,547
M,Ruben,544
M,Sherman,541
M,Scott,540
M,Neal,535
M,Rodger,534
M,Ron,522
M,Doyle,521
M,Pat,519
M,Mitchell,513
M,Teddy,504
M,Clark,503
M,Darrel,503
M,Sylvester,501
M,Elbert,498
M,Ellis,495
M,Dallas,492
M,Frankie,492
M,Ervin,484
M,Rufus,483
M,Isaac,481
M,Jeff,480
M,Jacob,476
M,Orville,475
M,Grady,474
M,Terrance,462
M,Wilson,461
M,Sheldon,458
M,Conrad,452
M,Forrest,450
M,Eldon,449
M,Merle,448
M,Preston,448
M,Chris,447
M,Garland,446
M,Ken,444
M,Kenny,433
M,Buddy,430
M,Billie,428
M,Stewart,424
M,Ramon,423
M,Owen,418
M,Felix,417
M,Grant,417
M,Bert,416
M,Irvin,416
M,Junior,416
M,Phil,415
M,Boyd,405
M,Sammie,404
M,Darryl,400
M,Wade,400
M,Noel,397
M,Mickey,395
M,Wilfred,395
M,Percy,394
M,Roberto,390
M,Aubrey,373
M,Royce,372
M,Raul,371
M,Angelo,366
M,Daryl,361
M,Grover,361
M,Ronny,358
M,Francisco,357
M,Pedro,357
M,Harley,355
M,Harlan,352
M,Spencer,351
M,Brent,350
M,Andy,344
M,Denis,343
M,Bobbie,342
M,Tyrone,336
M,Freddy,334
M,Darwin,332
M,Emmett,332
M,Louie,332
M,Mario,331
M,Marlin,331
M,Bradley,329
M,Irving,325
M,Kermit,323
M,Edmond,322
M,Ed,321
M,Bryan,320
M,Colin,320
M,Luis,319
M,Loyd,316
M,Travis,315
M,Jeffery,313
M,Burton,304
M,Gale,302
M,Moses,301
M,Denny,300
M,Geoffrey,300
M,Thurman,299
M,Kurt,296
M,Lance,295
M,Lanny,292
M,Murray,290
M,Austin,289
M,Cleveland,289
M,Elwood,287
M,Sanford,285
M,Lionel,284
M,Dominick,282
M,Marcus,282
M,Ned,282
M,Amos,280
M,Kelly,275
M,Guadalupe,274
M,Gerry,273
M,Norbert,271
M,Alfonso,269
M,Dominic,268
M,Merlin,266
M,Cornelius,265
M,Terence,264
M,Alonzo,263
M,Emil,262
M,Cary,261
M,Lorenzo,259
M,Elton,257
M,Van,255
M,Mary,254
M,Adam,253
M,Jasper,252
M,Simon,250
M,August,249
M,Frederic,246
M,Doug,243
M,Armando,242
M,Merrill,242
M,Roscoe,242
M,Lamar,241
M,Hector,240
M,Norris,240
M,Mac,238
M,Rene,238
M,Maynard,237
M,Rick,237
M,Robin,237
M,Elliott,235
M,Millard,235
M,Arturo,233
M,Harrison,233
M,Carol,231
M,Carmen,230
M,Linwood,230
M,Alfredo,226
M,Ernie,225
M,Marc,225
M,Wiley,225
M,Weldon,224
M,Adrian,222
M,Roderick,222
M,Odell,221
M,Barney,220
M,Elijah,220
M,Elvin,219
M,Johnie,219
M,Fredric,218
M,Sterling,217
M,Delmar,215
M,Miguel,214
M,Gail,213
M,Truman,213
M,Erwin,212
M,Laverne,212
M,Kerry,211
M,Ricardo,211
M,Kirk,209
M,Charley,208
M,Hal,208
M,Jerold,208
M,Hollis,207
M,Nolan,207
M,Monroe,206
M,Will,206
M,Jackson,205
M,Salvador,205
M,Galen,204
M,Vaughn,203
M,Al,201
M,Coy,201
M,Errol,201
M,Ollie,201
M,Reuben,201
M,Shelby,200
M,Abraham,199
M,Buford,199
M,Gabriel,199
M,Dwayne,196
M,Otto,195
M,Emanuel,192
M,Monty,191
M,Dannie,190
M,Emory,190
M,Jess,190
M,Wilmer,189
M,Chuck,187
M,Irwin,187
M,Dana,186
M,Shirley,186
M,Dudley,185
M,Ricky,182
M,Levi,177
M,Melvyn,177
M,Ward,177
M,Armand,174
M,Bradford,173
M,Mcarthur,173
M,Monte,172
M,Russel,172
M,Riley,171
M,Rodolfo,171
M,Clement,170
M,Jerrold,169
M,Booker,168
M,Vance,166
M,Clair,165
M,Fernando,164
M,Blaine,163
M,Dewayne,163
M,Jean,163
M,Gus,162
M,Todd,161
M,Dexter,160
M,Enrique,160
M,Harris,160
M,Mervin,160
M,Freeman,159
M,Jake,159
M,Earle,158
M,Tomas,157
M,Domingo,156
M,Reynaldo,156
M,Dickie,155
M,Noah,155
M,Ulysses,155
M,Miles,154
